driver_id,date,resequencer,dep_shift_min,service_minutes_assumed,distance_km,worked_hours,stops,E_co2_g_per_km,C_stops_per_hour,Ec_cost_per_km_vnd,low_speed_share_time_t,low_speed_share_value,driver_median_hours,V_abs_dev,C_scaled,W_scaled,V_scaled,S_DOBI,shift_min,service_min,driver_digits,km_day,E_g_per_km,daily_fixed_vnd,fuel_cost_vnd,E_bau_gkm,Ec_bau_vndkm,dE_gkm,dEc_vndkm,_S_raw,_S_used,on_frontier
DRV-01,2025-03-01,BAU,60,12,51.2405873625687,11.775767654215567,36,259.7690060925387,3.057125535855192,6039.598774416795,12,0.0,10.065966533570986,1.7098011206445811,0.0,0.2046370584524581,0.476429709440508,0.2270222559643221,0,10,1,253.506,259.7690060925387,941346.153846154,589728.3730611501,271.19527585584365,6141.923578267288,-11.426269763304958,-102.32480385049256,11.775767654215567,0.6860083775412729,True
DRV-01,2025-03-01,BAU,60,12,51.2405873625687,11.775767654215567,36,259.7690060925387,3.057125535855192,6039.598774416795,15,0.2613086308959024,10.065966533570986,1.7098011206445811,0.2613086308959024,0.2046370584524581,0.476429709440508,0.3141251329296228,0,10,1,253.506,259.7690060925387,941346.153846154,589728.3730611501,271.19527585584365,6141.923578267288,-11.426269763304958,-102.32480385049256,11.775767654215567,0.6860083775412729,True
DRV-01,2025-03-01,BAU,60,12,51.2405873625687,11.775767654215567,36,259.7690060925387,3.057125535855192,6039.598774416795,18,0.5458968564859504,10.065966533570986,1.7098011206445811,0.5458968564859504,0.2046370584524581,0.476429709440508,0.4089878747929722,0,10,1,253.506,259.7690060925387,941346.153846154,589728.3730611501,271.19527585584365,6141.923578267288,-11.426269763304958,-102.32480385049256,11.775767654215567,0.6860083775412729,True
DRV-01,2025-03-01,NN,60,12,19.937020386356853,10.056271237868838,36,262.919193523847,3.5798557087874703,6067.809408130004,12,0.0,10.065966533570986,0.0096952957021478,0.0,0.4591307488285438,0.0022377035374071,0.1537894841219836,0,10,1,253.506,262.919193523847,941346.153846154,596879.9379712509,271.19527585584365,6141.923578267288,-8.276082331996633,-74.11417013728351,10.056271237868838,0.39838603848802384,True
DRV-01,2025-03-01,NN,60,12,19.937020386356853,10.056271237868838,36,262.919193523847,3.5798557087874703,6067.809408130004,15,0.3063620212233332,10.065966533570986,0.0096952957021478,0.3063620212233332,0.4591307488285438,0.0022377035374071,0.2559101578630947,0,10,1,253.506,262.919193523847,941346.153846154,596879.9379712509,271.19527585584365,6141.923578267288,-8.276082331996633,-74.11417013728351,10.056271237868838,0.39838603848802384,True
DRV-01,2025-03-01,NN,60,12,19.937020386356853,10.056271237868838,36,262.919193523847,3.5798557087874703,6067.809408130004,18,0.6609254479533834,10.065966533570986,0.0096952957021478,0.6609254479533834,0.4591307488285438,0.0022377035374071,0.3740979667731114,0,10,1,253.506,262.919193523847,941346.153846154,596879.9379712509,271.19527585584365,6141.923578267288,-8.276082331996633,-74.11417013728351,10.056271237868838,0.39838603848802384,True
DRV-01,2025-03-01,BAU,60,15,51.2405873625687,13.51934193858288,36,254.88132389196585,2.6628515029462725,5995.828486053458,12,0.0,10.065966533570986,3.4533754050118954,0.0,0.0126828555955808,0.9627458994183856,0.3251429183379887,0,10,1,253.506,254.88132389196585,941346.153846154,578632.3423393136,271.19527585584365,6141.923578267288,-16.3139519638778,-146.09509221382996,13.51934193858288,0.9776582520134147,True
DRV-01,2025-03-01,BAU,60,15,51.2405873625687,13.51934193858288,36,254.88132389196585,2.6628515029462725,5995.828486053458,15,0.2332966324822948,10.065966533570986,3.4533754050118954,0.2332966324822948,0.0126828555955808,0.9627458994183856,0.4029084624987537,0,10,1,253.506,254.88132389196585,941346.153846154,578632.3423393136,271.19527585584365,6141.923578267288,-16.3139519638778,-146.09509221382996,13.51934193858288,0.9776582520134147,True
DRV-01,2025-03-01,BAU,60,15,51.2405873625687,13.51934193858288,36,254.88132389196585,2.6628515029462725,5995.828486053458,18,0.4896892063933319,10.065966533570986,3.4533754050118954,0.4896892063933319,0.0126828555955808,0.9627458994183856,0.4883726538024328,0,10,1,253.506,254.88132389196585,941346.153846154,578632.3423393136,271.19527585584365,6141.923578267288,-16.3139519638778,-146.09509221382996,13.51934193858288,0.9776582520134147,True
DRV-01,2025-03-01,NN,60,15,19.937020386356853,11.864039362807564,36,257.96369406272095,3.0343796829312595,6023.431801015443,12,0.0,10.065966533570986,1.7980728292365793,0.0,0.1935631309251999,0.501050375958812,0.2315378356280039,0,10,1,253.506,257.96369406272095,941346.153846154,585629.9483020668,271.19527585584365,6141.923578267288,-13.2315817931227,-118.49177725184472,11.864039362807564,0.7007736978153323,True
DRV-01,2025-03-01,NN,60,15,19.937020386356853,11.864039362807564,36,257.96369406272095,3.0343796829312595,6023.431801015443,15,0.2183790352439224,10.065966533570986,1.7980728292365793,0.2183790352439224,0.1935631309251999,0.501050375958812,0.3043308473759781,0,10,1,253.506,257.96369406272095,941346.153846154,585629.9483020668,271.19527585584365,6141.923578267288,-13.2315817931227,-118.49177725184472,11.864039362807564,0.7007736978153323,True
DRV-01,2025-03-01,NN,60,15,19.937020386356853,11.864039362807564,36,257.96369406272095,3.0343796829312595,6023.431801015443,18,0.6314326300134184,10.065966533570986,1.7980728292365793,0.6314326300134184,0.1935631309251999,0.501050375958812,0.44201537896581,0,10,1,253.506,257.96369406272095,941346.153846154,585629.9483020668,271.19527585584365,6141.923578267288,-13.2315817931227,-118.49177725184472,11.864039362807564,0.7007736978153323,True
DRV-01,2025-03-03,NN,60,8,20.586731564966662,7.421980208889933,34,271.7594705343262,4.580987693725635,2433.6669003073994,12,0.0,10.065966533570986,2.6439863246810527,0.0,1.0,0.7327969735294247,0.5775989911764748,0,10,1,287.637,271.7594705343262,0.0,700012.6462037194,269.86664738606567,2416.716245248349,1.892823148260561,16.950655059050405,7.421980208889933,0.0,True
DRV-01,2025-03-03,NN,60,8,20.586731564966662,7.421980208889933,34,271.7594705343262,4.580987693725635,2433.6669003073994,15,0.2362839516496147,10.065966533570986,2.6439863246810527,0.2362839516496147,1.0,0.7327969735294247,0.6563603083930132,0,10,1,287.637,271.7594705343262,0.0,700012.6462037194,269.86664738606567,2416.716245248349,1.892823148260561,16.950655059050405,7.421980208889933,0.0,True
DRV-01,2025-03-03,NN,60,8,20.586731564966662,7.421980208889933,34,271.7594705343262,4.580987693725635,2433.6669003073994,18,0.6392054749219507,10.065966533570986,2.6439863246810527,0.6392054749219507,1.0,0.7327969735294247,0.7906674828171251,0,10,1,287.637,271.7594705343262,0.0,700012.6462037194,269.86664738606567,2416.716245248349,1.892823148260561,16.950655059050405,7.421980208889933,0.0,True
DRV-01,2025-03-03,BAU,60,10,60.508938969018125,10.692305150260664,34,257.0412214244026,3.1798568711042745,2301.8616843976347,12,0.0,10.065966533570986,0.6263386166896794,0.0,0.3268325823250593,0.128598205880611,0.1518102627352234,0,10,1,287.637,257.0412214244026,0.0,662100.5893150824,269.86664738606567,2416.716245248349,-12.825425961663086,-114.85456085071428,10.692305150260664,0.529156154434083,True
DRV-01,2025-03-03,BAU,60,10,60.508938969018125,10.692305150260664,34,257.0412214244026,3.1798568711042745,2301.8616843976347,15,0.1683451415799289,10.065966533570986,0.6263386166896794,0.1683451415799289,0.3268325823250593,0.128598205880611,0.2079253099285331,0,10,1,287.637,257.0412214244026,0.0,662100.5893150824,269.86664738606567,2416.716245248349,-12.825425961663086,-114.85456085071428,10.692305150260664,0.529156154434083,True
DRV-01,2025-03-03,BAU,60,10,60.508938969018125,10.692305150260664,34,257.0412214244026,3.1798568711042745,2301.8616843976347,18,0.5645779780448174,10.065966533570986,0.6263386166896794,0.5645779780448174,0.3268325823250593,0.128598205880611,0.3400029220834959,0,10,1,287.637,257.0412214244026,0.0,662100.5893150824,269.86664738606567,2416.716245248349,-12.825425961663086,-114.85456085071428,10.692305150260664,0.529156154434083,True
DRV-01,2025-03-03,NN,60,10,20.586731564966662,8.539424053199514,34,259.51190471258724,3.9815331558878406,2323.987206381378,12,0.0,10.065966533570986,1.5265424803714716,0.0,0.7119945855628049,0.3981705712221849,0.3700550522616632,0,10,1,287.637,259.51190471258724,0.0,668464.7080819205,269.86664738606567,2416.716245248349,-10.354742673478428,-92.72903886697075,8.539424053199514,0.18080842058558763,True
DRV-01,2025-03-03,NN,60,10,20.586731564966662,8.539424053199514,34,259.51190471258724,3.9815331558878406,2323.987206381378,15,0.2140995188991502,10.065966533570986,1.5265424803714716,0.2140995188991502,0.7119945855628049,0.3981705712221849,0.44142155856138,0,10,1,287.637,259.51190471258724,0.0,668464.7080819205,269.86664738606567,2416.716245248349,-10.354742673478428,-92.72903886697075,8.539424053199514,0.18080842058558763,True
DRV-01,2025-03-03,NN,60,10,20.586731564966662,8.539424053199514,34,259.51190471258724,3.9815331558878406,2323.987206381378,18,0.6113997471553825,10.065966533570986,1.5265424803714716,0.6113997471553825,0.7119945855628049,0.3981705712221849,0.573854967980124,0,10,1,287.637,259.51190471258724,0.0,668464.7080819205,269.86664738606567,2416.716245248349,-10.354742673478428,-92.72903886697075,8.539424053199514,0.18080842058558763,True
DRV-01,2025-03-03,NN,60,12,20.586731564966662,9.64454250850095,34,257.47716725563765,3.52530977700928,2305.7656769161576,12,0.0,10.065966533570986,0.4214240250700367,0.0,0.4928039797434001,0.0672350931630279,0.1866796909688093,0,10,1,287.637,257.47716725563765,0.0,663223.5220111328,269.86664738606567,2416.716245248349,-12.389480130428012,-110.95056833219132,9.64454250850095,0.3596225269772098,True
DRV-01,2025-03-03,NN,60,12,20.586731564966662,9.64454250850095,34,257.47716725563765,3.52530977700928,2305.7656769161576,15,0.2022754173941733,10.065966533570986,0.4214240250700367,0.2022754173941733,0.4928039797434001,0.0672350931630279,0.2541048301002004,0,10,1,287.637,257.47716725563765,0.0,663223.5220111328,269.86664738606567,2416.716245248349,-12.389480130428012,-110.95056833219132,9.64454250850095,0.3596225269772098,True
DRV-01,2025-03-03,NN,60,12,20.586731564966662,9.64454250850095,34,257.47716725563765,3.52530977700928,2305.7656769161576,18,0.5931822548587333,10.065966533570986,0.4214240250700367,0.5931822548587333,0.4928039797434001,0.0672350931630279,0.3844071092550538,0,10,1,287.637,257.47716725563765,0.0,663223.5220111328,269.86664738606567,2416.716245248349,-12.389480130428012,-110.95056833219132,9.64454250850095,0.3596225269772098,True
DRV-01,2025-03-03,BAU,60,15,60.508938969018125,13.410567251654184,34,252.0303768701449,2.5353140819457973,2256.988449583387,12,0.0,10.065966533570986,3.344600718083198,0.0,0.0171647069534613,0.9426008711147048,0.3199218593560554,0,10,1,287.637,252.0303768701449,0.0,649193.3866728167,269.86664738606567,2416.716245248349,-17.836270515920745,-159.72779566496183,13.410567251654184,0.9689855738661525,True
DRV-01,2025-03-03,BAU,60,15,60.508938969018125,13.410567251654184,34,252.0303768701449,2.5353140819457973,2256.988449583387,15,0.1477134068352696,10.065966533570986,3.344600718083198,0.1477134068352696,0.0171647069534613,0.9426008711147048,0.3691596616344786,0,10,1,287.637,252.0303768701449,0.0,649193.3866728167,269.86664738606567,2416.716245248349,-17.836270515920745,-159.72779566496183,13.410567251654184,0.9689855738661525,True
DRV-01,2025-03-03,BAU,60,15,60.508938969018125,13.410567251654184,34,252.0303768701449,2.5353140819457973,2256.988449583387,18,0.3955499085675162,10.065966533570986,3.344600718083198,0.3955499085675162,0.0171647069534613,0.9426008711147048,0.4517718288785608,0,10,1,287.637,252.0303768701449,0.0,649193.3866728167,269.86664738606567,2416.716245248349,-17.836270515920745,-159.72779566496183,13.410567251654184,0.9689855738661525,True
DRV-01,2025-03-03,NN,60,15,20.586731564966662,11.338197725591549,34,252.1306882491072,2.9987129191845274,2257.886760439766,12,0.0,10.065966533570986,1.272231192020563,0.0,0.2398027315984061,0.3220152709622754,0.1872726675202271,0,10,1,287.637,252.1306882491072,0.0,649451.7741126129,269.86664738606567,2416.716245248349,-17.735959136958456,-158.82948480858295,11.338197725591549,0.6336650449776521,True
DRV-01,2025-03-03,NN,60,15,20.586731564966662,11.338197725591549,34,252.1306882491072,2.9987129191845274,2257.886760439766,15,0.1776137645862582,10.065966533570986,1.272231192020563,0.1776137645862582,0.2398027315984061,0.3220152709622754,0.2464772557156465,0,10,1,287.637,252.1306882491072,0.0,649451.7741126129,269.86664738606567,2416.716245248349,-17.735959136958456,-158.82948480858295,11.338197725591549,0.6336650449776521,True
DRV-01,2025-03-03,NN,60,15,20.586731564966662,11.338197725591549,34,252.1306882491072,2.9987129191845274,2257.886760439766,18,0.4982357581392547,10.065966533570986,1.272231192020563,0.4982357581392547,0.2398027315984061,0.3220152709622754,0.3533512535666454,0,10,1,287.637,252.1306882491072,0.0,649451.7741126129,269.86664738606567,2416.716245248349,-17.735959136958456,-158.82948480858295,11.338197725591549,0.6336650449776521,True
DRV-01,2025-03-04,NN,60,8,24.27927954769056,7.366326930912513,32,269.2443421470079,4.344091743432294,5617.679954497307,12,0.0,10.065966533570986,2.699639602658473,0.0,0.9939462643343432,0.7803515710647823,0.5914326117997085,0,10,1,293.571,269.2443421470079,941346.153846154,707841.7680755754,269.61571646512976,5621.005694659593,-0.371374318121866,-3.32574016228591,7.366326930912513,0.003305769599893656,True
DRV-01,2025-03-04,NN,60,8,24.27927954769056,7.366326930912513,32,269.2443421470079,4.344091743432294,5617.679954497307,15,0.1566931294365867,10.065966533570986,2.699639602658473,0.1566931294365867,0.9939462643343432,0.7803515710647823,0.6436636549452374,0,10,1,293.571,269.2443421470079,941346.153846154,707841.7680755754,269.61571646512976,5621.005694659593,-0.371374318121866,-3.32574016228591,7.366326930912513,0.003305769599893656,True
DRV-01,2025-03-04,NN,60,8,24.27927954769056,7.366326930912513,32,269.2443421470079,4.344091743432294,5617.679954497307,18,0.6496843594470371,10.065966533570986,2.699639602658473,0.6496843594470371,0.9939462643343432,0.7803515710647823,0.8079940649487208,0,10,1,293.571,269.2443421470079,941346.153846154,707841.7680755754,269.61571646512976,5621.005694659593,-0.371374318121866,-3.32574016228591,7.366326930912513,0.003305769599893656,True
DRV-01,2025-03-04,NEAREST_INSERTION,60,8,22.8044347225416,7.346017375767064,32,271.8728895382418,4.356101866238587,5641.219184866566,12,0.0,10.065966533570986,2.7199491578039217,0.0,1.0,0.786512435423271,0.5955041451410903,0,10,1,293.571,271.8728895382418,941346.153846154,714752.2034743091,269.61571646512976,5621.005694659593,2.2571730731120283,20.21349020697289,7.346017375767064,0.0,True
DRV-01,2025-03-04,NEAREST_INSERTION,60,8,22.8044347225416,7.346017375767064,32,271.8728895382418,4.356101866238587,5641.219184866566,15,0.2518036746120862,10.065966533570986,2.7199491578039217,0.2518036746120862,1.0,0.786512435423271,0.6794387033451191,0,10,1,293.571,271.8728895382418,941346.153846154,714752.2034743091,269.61571646512976,5621.005694659593,2.2571730731120283,20.21349020697289,7.346017375767064,0.0,True
DRV-01,2025-03-04,NEAREST_INSERTION,60,8,22.8044347225416,7.346017375767064,32,271.8728895382418,4.356101866238587,5641.219184866566,18,0.9075359737083284,10.065966533570986,2.7199491578039217,0.9075359737083284,1.0,0.786512435423271,0.8980161363771998,0,10,1,293.571,271.8728895382418,941346.153846154,714752.2034743091,269.61571646512976,5621.005694659593,2.2571730731120283,20.21349020697289,7.346017375767064,0.0,True
DRV-01,2025-03-04,NN,60,10,24.27927954769056,8.39874634663187,32,258.57765353702086,3.810092444669779,5522.15736993026,12,0.0,10.065966533570986,1.6672201869391152,0.0,0.724782438743777,0.4671691337457406,0.3973171908298392,0,10,1,293.571,258.57765353702086,941346.153846154,679799.1074016427,269.61571646512976,5621.005694659593,-11.0380629281089,-98.8483247293334,8.39874634663187,0.17135182941670973,True
DRV-01,2025-03-04,NN,60,10,24.27927954769056,8.39874634663187,32,258.57765353702086,3.810092444669779,5522.15736993026,15,0.15948836159052,10.065966533570986,1.6672201869391152,0.15948836159052,0.724782438743777,0.4671691337457406,0.4504799780266792,0,10,1,293.571,258.57765353702086,941346.153846154,679799.1074016427,269.61571646512976,5621.005694659593,-11.0380629281089,-98.8483247293334,8.39874634663187,0.17135182941670973,True
DRV-01,2025-03-04,NN,60,10,24.27927954769056,8.39874634663187,32,258.57765353702086,3.810092444669779,5522.15736993026,18,0.5245885880764256,10.065966533570986,1.6672201869391152,0.5245885880764256,0.724782438743777,0.4671691337457406,0.5721800535219811,0,10,1,293.571,258.57765353702086,941346.153846154,679799.1074016427,269.61571646512976,5621.005694659593,-11.0380629281089,-98.8483247293334,8.39874634663187,0.17135182941670973,True
DRV-01,2025-03-04,NN,60,12,24.27927954769056,9.434782743639447,32,254.8373532172569,3.391705020613549,5488.662143186105,12,0.0,10.065966533570986,0.6311837899315371,0.0,0.5138930988159355,0.1528894921332355,0.2222608636497236,0,10,1,293.571,254.8373532172569,941346.153846154,669965.8801911343,269.61571646512976,5621.005694659593,-14.778363247872846,-132.34355147348833,9.434782743639447,0.3399866223052424,True
DRV-01,2025-03-04,NN,60,12,24.27927954769056,9.434782743639447,32,254.8373532172569,3.391705020613549,5488.662143186105,15,0.1652001094027103,10.065966533570986,0.6311837899315371,0.1652001094027103,0.5138930988159355,0.1528894921332355,0.2773275667839605,0,10,1,293.571,254.8373532172569,941346.153846154,669965.8801911343,269.61571646512976,5621.005694659593,-14.778363247872846,-132.34355147348833,9.434782743639447,0.3399866223052424,True
DRV-01,2025-03-04,NN,60,12,24.27927954769056,9.434782743639447,32,254.8373532172569,3.391705020613549,5488.662143186105,18,0.4400900613178521,10.065966533570986,0.6311837899315371,0.4400900613178521,0.5138930988159355,0.1528894921332355,0.3689575507556744,0,10,1,293.571,254.8373532172569,941346.153846154,669965.8801911343,269.61571646512976,5621.005694659593,-14.778363247872846,-132.34355147348833,9.434782743639447,0.3399866223052424,True
DRV-01,2025-03-04,NN,60,15,24.27927954769056,10.99160675613538,32,249.37051625478784,2.9113123049219345,5439.705394268472,12,0.0,10.065966533570986,0.9256402225643932,0.0,0.2717498198995682,0.2422122827085881,0.1713207008693854,0,10,1,293.571,249.37051625478784,941346.153846154,655593.5984546357,269.61571646512976,5621.005694659593,-20.24520021034192,-181.3003003911217,10.99160675613538,0.5933895873646119,True
DRV-01,2025-03-04,NN,60,15,24.27927954769056,10.99160675613538,32,249.37051625478784,2.9113123049219345,5439.705394268472,15,0.1717015970518115,10.065966533570986,0.9256402225643932,0.1717015970518115,0.2717498198995682,0.2422122827085881,0.2285545665533226,0,10,1,293.571,249.37051625478784,941346.153846154,655593.5984546357,269.61571646512976,5621.005694659593,-20.24520021034192,-181.3003003911217,10.99160675613538,0.5933895873646119,True
DRV-01,2025-03-04,NN,60,15,24.27927954769056,10.99160675613538,32,249.37051625478784,2.9113123049219345,5439.705394268472,18,0.3375164660732188,10.065966533570986,0.9256402225643932,0.3375164660732188,0.2717498198995682,0.2422122827085881,0.2838261895604583,0,10,1,293.571,249.37051625478784,941346.153846154,655593.5984546357,269.61571646512976,5621.005694659593,-20.24520021034192,-181.3003003911217,10.99160675613538,0.5933895873646119,True
DRV-01,2025-03-05,NEAREST_INSERTION,-60,8,16.948126986283746,6.974487098194032,32,275.2565399105896,4.588151006585997,5508.279686418959,12,0.0,10.065966533570986,3.0914794353769546,0.0,1.0,0.8826254074905824,0.6275418024968608,0,10,1,309.318,275.2565399105896,941346.153846154,762463.9021975857,269.20497128752254,5454.086534570598,6.051568623067055,54.193151848360685,6.974487098194032,0.0,True
DRV-01,2025-03-05,NEAREST_INSERTION,-60,8,16.948126986283746,6.974487098194032,32,275.2565399105896,4.588151006585997,5508.279686418959,15,0.3389929503706807,10.065966533570986,3.0914794353769546,0.3389929503706807,1.0,0.8826254074905824,0.7405394526204211,0,10,1,309.318,275.2565399105896,941346.153846154,762463.9021975857,269.20497128752254,5454.086534570598,6.051568623067055,54.193151848360685,6.974487098194032,0.0,True
DRV-01,2025-03-05,NEAREST_INSERTION,-60,8,16.948126986283746,6.974487098194032,32,275.2565399105896,4.588151006585997,5508.279686418959,18,1.0,10.065966533570986,3.0914794353769546,1.0,1.0,0.8826254074905824,0.9608751358301942,0,10,1,309.318,275.2565399105896,941346.153846154,762463.9021975857,269.20497128752254,5454.086534570598,6.051568623067055,54.193151848360685,6.974487098194032,0.0,True
DRV-01,2025-03-05,NN,60,8,18.44154545413167,7.035028072601636,32,272.6358038735062,4.548666994610303,5484.810408474928,12,0.0,10.065966533570986,3.0309384609693497,0.0,0.9822911863726036,0.8653085349658023,0.6158665737794686,0,10,1,309.318,272.6358038735062,941346.153846154,755204.432082494,269.20497128752254,5454.086534570598,3.4308325859836373,30.723873904330503,7.035028072601636,0.009182184394630583,True
DRV-01,2025-03-05,NN,60,8,18.44154545413167,7.035028072601636,32,272.6358038735062,4.548666994610303,5484.810408474928,15,0.2626909828358242,10.065966533570986,3.0309384609693497,0.2626909828358242,0.9822911863726036,0.8653085349658023,0.7034302347247433,0,10,1,309.318,272.6358038735062,941346.153846154,755204.432082494,269.20497128752254,5454.086534570598,3.4308325859836373,30.723873904330503,7.035028072601636,0.009182184394630583,True
DRV-01,2025-03-05,NN,60,8,18.44154545413167,7.035028072601636,32,272.6358038735062,4.548666994610303,5484.810408474928,18,0.6766403363301519,10.065966533570986,3.0309384609693497,0.6766403363301519,0.9822911863726036,0.8653085349658023,0.8414133525561859,0,10,1,309.318,272.6358038735062,941346.153846154,755204.432082494,269.20497128752254,5454.086534570598,3.4308325859836373,30.723873904330503,7.035028072601636,0.009182184394630583,True
DRV-01,2025-03-05,NN,60,10,18.44154545413167,8.091364562315976,32,261.2842348353661,3.95483354551024,5383.154566342331,12,0.0,10.065966533570986,1.9746019712550105,0.0,0.7159533612726469,0.5631587180087908,0.4263706930938125,0,10,1,309.318,261.2842348353661,941346.153846154,723760.4503057231,269.20497128752254,5454.086534570598,-7.920736452156461,-70.93196822826667,8.091364562315976,0.1693956022697746,True
DRV-01,2025-03-05,NN,60,10,18.44154545413167,8.091364562315976,32,261.2842348353661,3.95483354551024,5383.154566342331,15,0.2049846550558818,10.065966533570986,1.9746019712550105,0.2049846550558818,0.7159533612726469,0.5631587180087908,0.4946989114457731,0,10,1,309.318,261.2842348353661,941346.153846154,723760.4503057231,269.20497128752254,5454.086534570598,-7.920736452156461,-70.93196822826667,8.091364562315976,0.1693956022697746,True
